contract,dependents,internet_service,monthly_charges,online_security,tech_support,tenure_months,total_charges,multiple_lines,online_backup,paperless_billing,partner,churn_value
0,0,0,0.0572139303482586,0,0,0.943661971830986,0.1898799907685206,2,0,1,0,0
2,0,0,0.0114427860696517,0,0,0.1549295774647887,0.0206900530810062,1,0,0,0,0
0,1,1,0.6751243781094527,1,1,0.9859154929577464,0.6954881144703439,1,1,1,0,0
2,1,2,0.8398009950248756,2,2,0.5492957746478874,0.4718843757212093,2,1,1,1,0
1,0,2,0.7422885572139303,2,2,0.8873239436619719,0.6879702284791138,2,1,1,0,0
1,1,2,0.7910447761194029,2,1,0.7323943661971831,0.5797830602354027,2,1,0,0,0
0,1,2,0.7930348258706468,1,2,1.0,0.8187687514424187,2,1,1,0,0
0,1,0,0.0169154228855721,0,0,0.6338028169014085,0.1024982690976229,1,0,0,1,0
0,1,0,0.06318407960199,0,0,0.5492957746478874,0.1102180936995153,2,0,1,1,0
2,1,1,0.3253731343283582,1,1,0.1549295774647887,0.067730210016155,0,1,1,1,0
2,1,2,0.5706467661691541,1,2,0.1126760563380281,0.0741691668589891,1,2,0,1,0
2,0,2,0.6218905472636815,2,1,0.7042253521126761,0.472894068774521,2,2,1,0,0
2,0,2,0.7179104477611941,2,2,0.676056338028169,0.5164839603046387,1,1,1,0,0
1,1,1,0.417910447761194,1,1,0.7746478873239437,0.3766385875836602,1,2,1,1,0
2,1,0,0.0194029850746268,0,0,0.0422535211267605,0.0042580198476805,1,0,1,1,0
1,1,1,0.4567164179104478,1,1,0.2676056338028169,0.1448938379875375,1,2,1,0,0
2,0,0,0.0199004975124378,0,0,0.352112676056338,0.0548292176321255,1,0,1,0,0
2,1,2,0.8034825870646766,2,2,0.7042253521126761,0.579200323101777,1,1,1,1,0
2,1,2,0.617412935323383,2,2,0.0422535211267605,0.0352411723978767,2,1,1,1,0
2,1,0,0.0129353233830845,0,0,0.0,8.654511885529664e-05,1,0,0,1,0
2,0,2,0.8208955223880597,1,1,0.3661971830985915,0.3201880913916455,2,1,0,0,0
2,1,1,0.3532338308457711,2,1,0.1549295774647887,0.072680590814678,1,1,1,1,0
1,0,0,0.0731343283582089,0,0,0.4647887323943662,0.1036637433648742,2,0,1,0,0
1,1,1,0.3990049751243781,1,1,0.323943661971831,0.1532540964689591,2,2,1,0,0
2,1,1,0.2796019900497512,2,2,0.1830985915492957,0.0754558042926379,0,2,1,1,0
0,1,2,0.9502487562189054,1,1,0.8169014084507042,0.7549561504731134,2,1,0,0,0
2,1,2,0.7179104477611941,2,2,0.028169014084507,0.028807985229633,1,1,0,1,0
0,0,2,0.9059701492537312,1,1,0.9014084507042254,0.8445361181629356,2,2,0,0,0
0,0,1,0.7169154228855721,1,1,0.8169014084507042,0.597190168474498,2,1,0,0,0
0,0,1,0.4676616915422885,1,1,1.0,0.5146607431340873,0,1,1,0,0
2,1,1,0.4218905472636816,2,1,0.028169014084507,0.0205515808908377,1,2,0,1,0
2,0,0,0.0582089552238805,0,0,0.2535211267605634,0.0485114239556889,2,0,1,1,0
2,1,0,0.0124378109452736,0,0,0.0,8.077544426494335e-05,1,0,1,1,0
2,1,2,0.6736318407960199,2,1,0.323943661971831,0.2409819986152781,1,1,1,1,0
1,1,1,0.3507462686567164,2,1,0.7887323943661972,0.3481421647819063,1,2,1,1,0
0,1,0,0.071641791044776,0,0,1.0,0.2132067851373182,2,0,0,1,0
0,1,0,0.0223880597014925,0,0,0.9295774647887324,0.1629529194553427,1,0,0,1,0
1,0,0,0.0258706467661691,0,0,0.7183098591549296,0.1214862681744749,1,0,1,0,0
0,0,1,0.7129353233830846,1,1,0.9859154929577464,0.7429436879759981,2,1,0,0,0
1,1,0,0.0771144278606965,0,0,0.352112676056338,0.076765520424648,2,0,0,0,0
0,1,2,0.944776119402985,1,1,0.4788732394366197,0.4494864989614586,2,1,1,1,0
0,0,2,0.5054726368159204,2,2,0.7605633802816901,0.4412416339718439,1,2,1,0,0
0,0,0,0.0184079601990049,0,0,0.4507042253521127,0.0751846295868913,1,0,0,0,0
0,1,2,0.909452736318408,1,2,1.0,0.9071601661666282,2,1,1,0,0
2,0,0,0.0094527363184079,0,0,0.0,4.6157396722824526e-05,1,0,1,1,0
2,1,2,0.7139303482587065,2,1,0.5070422535211268,0.3869086083544888,1,2,0,0,0
2,1,1,0.1567164179104477,2,1,0.1549295774647887,0.0488864528040618,0,1,0,1,0
1,0,0,0.0213930348258706,0,0,0.0,0.0001846295868912,1,0,0,0,0
0,1,1,0.2024875621890547,1,1,0.8591549295774649,0.2684918070620817,0,1,1,0,0
2,1,1,0.0696517412935323,2,2,0.0,0.0007442880221555,0,2,0,1,0
2,1,1,0.4213930348258706,1,2,0.2394366197183098,0.1312658666051234,2,2,1,1,0
2,1,2,0.5621890547263682,2,2,0.0140845070422535,0.0145395799676898,1,1,1,1,0
2,0,0,0.0233830845771144,0,0,0.2535211267605634,0.0457131317793676,1,0,0,0,0
2,1,0,0.0213930348258706,0,0,0.1126760563380281,0.0188091391645511,1,0,0,1,0
1,1,1,0.6313432835820896,1,1,0.3661971830985915,0.2531444726517424,1,2,0,1,0
2,1,0,0.0203980099502487,0,0,0.323943661971831,0.0509058389106854,1,0,1,1,0
1,1,0,0.017412935323383,0,0,0.1408450704225352,0.022288252942534,1,0,0,1,0
2,1,0,0.0671641791044776,0,0,0.0,0.0007154396492037,2,0,1,1,0
2,0,2,0.618905472636816,1,2,0.5211267605633804,0.3627798292176321,2,2,1,1,0
0,0,0,0.0149253731343283,0,0,0.1126760563380281,0.0221382414031848,1,0,0,0,0
0,0,1,0.4716417910447761,1,1,0.7464788732394366,0.4094045695822755,2,1,1,0,0
1,1,1,0.5248756218905473,2,2,0.3943661971830986,0.237860604661897,2,2,1,1,0
2,1,2,0.7059701492537314,2,2,0.6056338028169015,0.4640433879529194,2,2,1,0,0
0,0,1,0.681592039800995,1,1,0.8169014084507042,0.5962612508654512,1,1,1,0,0
1,0,1,0.4303482587064676,1,1,0.2394366197183098,0.1233152550196169,1,1,1,0,0
0,1,0,0.0681592039800995,0,0,0.9295774647887324,0.1907858296792061,2,0,0,1,0
1,0,1,0.1572139303482586,1,1,0.4507042253521127,0.126373182552504,0,2,0,1,0
2,1,0,0.0169154228855721,0,0,0.056338028169014,0.0101834756519732,1,0,0,1,0
2,1,0,0.0169154228855721,0,0,0.0140845070422535,0.0022328640664666,1,0,0,1,0
0,0,1,0.7109452736318408,1,1,1.0,0.7293445649665359,2,1,0,0,0
2,0,0,0.0213930348258706,0,0,0.1126760563380281,0.0190745441957073,1,0,0,1,0
0,0,0,0.0800995024875622,0,0,0.9295774647887324,0.1927186706669744,2,0,0,0,0
2,1,0,0.0243781094527363,0,0,0.0985915492957746,0.0137087468266789,1,0,1,1,0
0,1,0,0.0119402985074626,0,0,0.2253521126760563,0.0404165705054235,1,0,0,1,0
0,1,2,0.9208955223880596,1,2,0.943661971830986,0.8694668820678514,2,1,1,0,0
2,1,2,0.507960199004975,2,2,0.3380281690140845,0.2070505423494115,1,2,1,0,0
1,1,1,0.309452736318408,1,1,0.9295774647887324,0.3810927763674128,0,2,1,1,0
1,1,0,0.0208955223880596,0,0,0.4366197183098592,0.0794714978075236,1,0,0,1,0
1,1,2,0.8691542288557214,1,2,0.9295774647887324,0.8185264251096238,2,1,1,0,0
0,1,1,0.4597014925373134,1,1,1.0,0.5333833371797831,0,1,1,0,0
2,0,1,0.3149253731343283,2,2,0.0,0.0035887375951996,1,1,1,1,0
1,1,1,0.4716417910447761,2,2,0.6619718309859155,0.3549330717747519,1,1,1,0,0
1,1,2,0.8462686567164178,2,1,0.8450704225352113,0.7500057696745904,2,2,1,0,0
2,1,1,0.2606965174129353,2,2,0.0140845070422535,0.0073736441264712,1,2,0,1,0
0,0,1,0.7129353233830846,1,1,0.9859154929577464,0.7297369028386799,2,1,0,0,0
2,1,1,0.3661691542288556,1,2,0.5070422535211268,0.2321659358412185,2,2,1,0,0
0,0,2,0.854228855721393,2,1,0.9014084507042254,0.7709727671359335,2,2,1,0,0
1,0,2,0.8791044776119402,2,1,0.9295774647887324,0.8338218324486499,2,1,1,1,0
0,0,1,0.5199004975124378,1,1,0.6901408450704226,0.4001673205631202,2,2,1,0,0
1,0,0,0.0134328358208955,0,0,0.3380281690140845,0.0452746365105008,1,0,0,0,0
0,0,0,0.0577114427860696,0,0,0.8873239436619719,0.1777463651050081,2,0,1,0,0
1,1,1,0.1975124378109453,2,2,0.3380281690140845,0.1098084468036002,0,2,1,0,0
2,1,1,0.1592039800995024,2,1,0.323943661971831,0.093399492268636,0,2,0,0,0
2,1,2,0.8139303482587064,2,2,0.5070422535211268,0.4375432725594276,2,2,1,1,0
2,1,2,0.5014925373134329,2,2,0.2816901408450704,0.1701361643203323,1,2,1,1,0
2,1,1,0.2741293532338308,2,2,0.0,0.0031156242787906,1,2,1,1,0
2,1,2,0.572139303482587,2,2,0.1267605633802817,0.0875259635356565,2,2,1,1,0
1,1,2,0.7776119402985074,1,2,0.7042253521126761,0.5645338102930995,2,1,1,0,0
2,1,0,0.0228855721393034,0,0,0.1267605633802817,0.0194495730440803,1,0,1,1,0
2,1,1,0.3253731343283582,1,1,0.0704225352112676,0.0333256404338795,0,1,0,1,0
0,0,1,0.7189054726368159,1,1,0.647887323943662,0.4961400876990538,2,1,1,0,0
1,0,1,0.6084577114427862,1,1,0.8450704225352113,0.5540906992845603,2,1,1,0,0
0,1,1,0.4029850746268656,1,2,0.7183098591549296,0.3484594968843757,0,1,1,1,0
2,0,1,0.4099502487562189,1,2,0.4788732394366197,0.2444149549965382,2,1,1,0,0
1,1,2,0.8701492537313432,2,2,0.9859154929577464,0.8600680821601662,2,1,1,0,0
0,1,1,0.3487562189054726,1,2,0.619718309859155,0.2628029079159935,1,2,0,0,0
2,1,1,0.0601990049751243,2,2,0.0140845070422535,0.0022674821140087,0,2,0,1,0
1,1,1,0.4144278606965174,1,1,0.7042253521126761,0.3490422340180014,2,2,0,1,0
1,0,0,0.0567164179104477,0,0,0.8309859154929577,0.1716593584121855,2,0,0,0,0
1,1,0,0.0189054726368158,0,0,0.1126760563380281,0.0167205169628432,1,0,1,1,0
2,1,2,0.7701492537313434,2,1,0.2253521126760563,0.187075928917609,2,2,1,1,0
0,0,1,0.6243781094527363,1,1,0.6338028169014085,0.4416743595661204,1,2,0,0,0
0,1,1,0.6388059701492538,1,1,0.943661971830986,0.649411493191784,1,1,1,1,0
1,1,0,0.0223880597014925,0,0,0.0422535211267605,0.0069524578813754,1,0,0,0,0
1,0,1,0.3597014925373134,2,1,0.3802816901408451,0.1728363720286176,1,1,1,1,0
1,1,1,0.4014925373134328,2,2,0.5352112676056339,0.2545234248788368,1,1,1,1,0
2,1,2,0.6621890547263681,2,2,0.1408450704225352,0.1003865681975536,1,2,0,1,0
0,1,1,0.4293532338308458,2,1,0.9859154929577464,0.4952169397645973,0,1,1,0,0
2,0,0,0.0213930348258706,0,0,0.0140845070422535,0.0027809831525501,1,0,0,1,0
1,1,0,0.0189054726368158,0,0,0.2253521126760563,0.0386395107315947,1,0,0,1,0
2,1,2,0.7582089552238807,2,2,0.7605633802816901,0.583233325640434,2,1,1,0,0
2,1,2,0.6124378109452736,1,2,0.8028169014084507,0.5201996307408262,2,2,1,1,0
2,1,2,0.5552238805970149,2,2,0.1126760563380281,0.0761193168705285,2,2,1,1,0
2,1,1,0.3074626865671641,2,1,0.352112676056338,0.1406069697669051,1,2,0,1,0
0,1,0,0.0114427860696517,0,0,0.6901408450704226,0.1159877682898684,1,0,0,1,0
0,1,2,0.9492537313432836,1,1,1.0,0.9420666974382644,2,1,1,0,0
1,0,2,0.873134328358209,1,1,0.5915492957746479,0.5208285252711747,1,1,1,1,0
0,1,0,0.0766169154228855,0,0,0.7746478873239437,0.1644645741980152,2,0,1,1,0
2,1,0,0.008457711442786,0,0,0.0,3.4618047542118394e-05,1,0,0,1,0
0,1,2,0.8189054726368158,1,1,1.0,0.8430994691899377,2,1,1,0,0
2,1,2,0.7676616915422886,2,2,0.4929577464788732,0.3987306715901222,2,2,1,0,0
2,1,1,0.5661691542288557,2,1,0.056338028169014,0.0431398569120701,1,2,0,1,0
1,1,2,0.7054726368159204,2,2,0.6056338028169015,0.4583371797830602,1,1,0,1,0
1,0,2,0.8920398009950249,2,1,0.971830985915493,0.8604950380798524,2,1,1,0,0
1,1,0,0.0124378109452736,0,0,0.6056338028169015,0.0942418647588276,1,0,0,1,0
0,1,0,0.0666666666666666,0,0,0.9577464788732396,0.1961170090006923,2,0,1,0,0
1,0,0,0.0124378109452736,0,0,0.943661971830986,0.1355585045003461,1,0,0,0,0
2,1,2,0.5144278606965175,2,2,0.2112676056338028,0.1369374567274406,1,2,1,1,0
0,0,1,0.6427860696517412,1,1,0.943661971830986,0.6643953381029309,1,1,0,0,0
2,1,0,0.0074626865671641,0,0,0.0422535211267605,0.0069351488576044,1,0,0,1,0
2,0,1,0.2049751243781094,1,1,0.352112676056338,0.1161262404800369,0,1,0,0,0
2,0,0,0.0208955223880596,0,0,0.056338028169014,0.0119086083544888,1,0,0,1,0
1,1,2,0.763681592039801,2,2,0.971830985915493,0.7597622894068774,2,1,1,0,0
1,1,1,0.5587064676616916,1,1,0.323943661971831,0.1954881144703439,1,2,0,0,0
0,1,1,0.5990049751243781,1,1,1.0,0.6535252711747057,2,1,0,0,0
2,1,2,0.5577114427860697,2,1,0.0,0.0064043387952919,1,2,1,1,0
1,1,1,0.3263681592039801,2,1,0.971830985915493,0.4173032540964689,0,1,1,0,0
2,0,0,0.0094527363184079,0,0,0.4929577464788732,0.0789406877452111,1,0,0,0,0
1,0,2,0.9039800995024876,2,1,0.5633802816901409,0.5118220632356335,2,1,1,0,0
2,1,2,0.5791044776119403,2,2,0.1830985915492957,0.1267885991230094,1,2,0,1,0
2,0,1,0.5427860696517413,2,1,0.1690140845070422,0.1051523194091853,2,1,1,0,0
2,1,0,0.0069651741293532,0,0,0.0704225352112676,0.0105411954765751,1,0,0,1,0
2,1,2,0.8308457711442786,1,2,0.1971830985915492,0.1904684975767367,1,2,0,0,0
2,1,2,0.5691542288557214,1,2,0.647887323943662,0.406912070159243,1,2,0,1,0
2,1,1,0.4562189054726367,2,1,0.0985915492957746,0.0559946918993768,1,2,0,1,0
2,1,1,0.0736318407960198,2,2,0.2253521126760563,0.0486268174474959,0,2,1,1,0
2,0,2,0.5656716417910447,1,2,0.1971830985915492,0.1307119778444495,1,2,0,0,0
1,1,2,0.772139303482587,1,1,0.352112676056338,0.2834698822986383,1,2,1,1,0
2,1,1,0.3597014925373134,1,2,0.3098591549295775,0.1419859219939995,2,2,0,1,0
2,1,2,0.5422885572139303,2,2,0.0422535211267605,0.0344968843757212,1,1,0,1,0
1,0,0,0.0159203980099502,0,0,0.3943661971830986,0.0595718901453958,1,0,0,1,0
2,1,0,0.0079601990049751,0,0,0.3380281690140845,0.0510616201246249,1,0,0,1,0
2,1,2,0.7621890547263681,2,2,0.028169014084507,0.0365739672282483,2,2,1,1,0
0,0,1,0.2786069651741293,1,1,0.9577464788732396,0.3580198476805908,0,1,0,0,0
1,1,0,0.0109452736318408,0,0,0.1830985915492957,0.035310408492961,1,0,0,1,0
2,1,1,0.5109452736318407,2,2,0.2535211267605634,0.1587525963535656,2,2,0,1,0
2,1,2,0.7208955223880598,2,2,0.5352112676056339,0.3916974382644819,2,1,0,1,0
2,1,2,0.827363184079602,2,2,0.4225352112676057,0.3605873528732979,1,1,1,1,0
1,0,0,0.0199004975124378,0,0,0.323943661971831,0.0485748903761827,1,0,0,0,0
2,1,1,0.3039800995024875,2,1,0.1830985915492957,0.0744980383106392,1,2,0,0,0
0,1,1,0.5582089552238805,1,1,0.8873239436619719,0.5470516962843296,1,1,1,0,0
1,1,0,0.0109452736318408,0,0,0.6901408450704226,0.1170320793907223,1,0,1,1,0
1,0,1,0.5024875621890547,2,1,0.7183098591549296,0.3997288252942534,1,1,1,0,0
1,1,2,0.8154228855721393,2,2,0.3802816901408451,0.3080602354027232,2,1,0,1,0
0,1,0,0.0258706467661691,0,0,0.2816901408450704,0.048055619663051,1,0,1,1,0
1,1,0,0.0109452736318408,0,0,0.2253521126760563,0.0332564043387952,1,0,0,0,0
1,1,1,0.2661691542288557,2,2,0.8028169014084507,0.3081640895453496,0,2,1,0,0
0,1,0,0.072139303482587,0,0,0.7042253521126761,0.1456785137318255,2,0,0,0,0
0,0,1,0.3049751243781094,1,1,1.0,0.4048234479575351,0,2,0,0,0
0,1,0,0.0134328358208955,0,0,0.3661971830985915,0.0625836602815601,1,0,1,1,0
2,1,0,0.017412935323383,0,0,0.028169014084507,0.0051696284329563,1,0,0,1,0
0,1,1,0.6273631840796019,1,1,0.8873239436619719,0.5897184398799908,2,1,1,0,0
0,1,2,0.7656716417910447,2,1,0.619718309859155,0.4923840295407339,1,2,1,0,0
0,1,1,0.6472636815920397,2,1,0.9859154929577464,0.6780175398107546,2,1,1,0,0
0,0,0,0.0203980099502487,0,0,0.8028169014084507,0.1317735979690745,1,0,0,0,0
2,0,2,0.7124378109452736,2,2,0.4647887323943662,0.3545984306485114,1,1,1,0,0
2,0,0,0.0154228855721393,0,0,0.1971830985915492,0.0293272559427648,1,0,0,0,0
0,0,1,0.3621890547263681,2,1,0.9154929577464788,0.4169397645972767,0,2,0,0,0
2,1,1,0.1104477611940298,2,2,0.1549295774647887,0.0418186014308793,0,1,1,1,0
0,1,0,0.0089552238805969,0,0,0.8028169014084507,0.11732056312024,1,0,1,1,0
0,0,0,0.008457711442786,0,0,0.028169014084507,0.0038310639279944,1,0,0,0,0
2,1,2,0.6199004975124378,2,2,0.1126760563380281,0.0732864066466651,1,1,0,1,0
1,1,0,0.0199004975124378,0,0,0.028169014084507,0.00604661897069,1,0,0,1,0
1,1,2,0.873134328358209,2,2,0.5492957746478874,0.4800196168936071,2,1,1,0,0
0,1,0,0.072139303482587,0,0,0.943661971830986,0.2080544657281329,2,0,0,1,0
0,1,1,0.6104477611940298,2,1,0.6901408450704226,0.4621970920840064,2,1,1,1,0
2,1,1,0.3681592039800995,2,2,0.0,0.0042060927763674,1,2,1,1,0
0,1,1,0.6945273631840796,1,1,1.0,0.7502884837295177,2,1,0,0,0
1,0,0,0.0213930348258706,0,0,0.5492957746478874,0.0964804984998846,1,0,1,1,0
0,0,2,0.988557213930348,1,1,1.0,0.9566235864297252,2,1,1,0,0
2,1,0,0.017412935323383,0,0,0.0704225352112676,0.0104315716593584,1,0,0,1,0
2,1,0,0.0139303482587064,0,0,0.056338028169014,0.0084525732748672,1,0,1,1,0
1,1,1,0.5203980099502488,2,2,0.6619718309859155,0.392534041080083,2,1,1,0,0
1,0,1,0.4731343283582089,1,1,0.8873239436619719,0.4672513270251557,1,2,0,0,0
1,1,0,0.017910447761194,0,0,0.2253521126760563,0.0368220632356335,1,0,0,1,0
2,1,2,0.6144278606965173,2,2,0.5492957746478874,0.3634837295176552,1,1,1,0,0
1,0,1,0.1706467661691542,1,2,0.5633802816901409,0.1608123701823217,0,2,0,0,0
1,1,2,0.6104477611940298,2,2,0.7042253521126761,0.4564851142395568,2,1,1,1,0
2,1,2,0.6169154228855721,2,2,0.5633802816901409,0.3946688206785137,2,1,1,0,0
2,1,0,0.0218905472636815,0,0,0.0140845070422535,0.002729056081237,1,0,1,1,0
1,1,2,0.6104477611940298,2,2,0.943661971830986,0.6280463881837064,1,1,0,1,0
0,0,0,0.0641791044776119,0,0,0.323943661971831,0.0638068312947149,2,0,0,0,0
0,1,1,0.5875621890547263,1,1,0.971830985915493,0.6322870990076159,2,2,0,0,0
2,1,1,0.1144278606965173,2,1,0.028169014084507,0.0090064620355411,0,2,1,1,0
2,1,1,0.2651741293532338,2,2,0.0140845070422535,0.0106450496192014,1,2,0,1,0
2,1,1,0.1149253731343283,2,2,0.028169014084507,0.0087237479806138,0,1,0,0,0
2,1,1,0.5343283582089552,1,2,0.1690140845070422,0.1044368797599815,1,2,1,1,0
2,1,0,0.0248756218905472,0,0,0.0845070422535211,0.0141126240480036,1,0,0,1,0
2,0,1,0.3786069651741293,2,2,0.1549295774647887,0.0703727209785368,1,2,1,0,0
1,0,2,0.8656716417910447,2,2,0.7323943661971831,0.6412993307177476,2,1,1,0,0
0,0,0,0.0129353233830845,0,0,0.8732394366197184,0.1415647357489037,1,0,0,0,0
2,1,1,0.6587064676616915,1,1,0.1971830985915492,0.1464401107777521,1,1,0,1,0
1,0,1,0.3522388059701492,1,2,0.4929577464788732,0.2216189706900531,1,1,0,0,0
2,1,1,0.1159203980099502,2,2,0.0422535211267605,0.0114758827602123,0,2,1,0,0
0,0,0,0.0144278606965173,0,0,0.323943661971831,0.0500519270713131,1,0,0,0,0
1,1,1,0.2532338308457711,1,1,0.8450704225352113,0.3089949226863605,0,1,0,1,0
2,1,1,0.3686567164179104,2,2,0.2112676056338028,0.098840295407339,2,1,0,1,0
0,0,0,0.0159203980099502,0,0,0.9014084507042254,0.1440399261481652,1,0,1,0,0
0,0,0,0.0139303482587064,0,0,0.352112676056338,0.0549388414493422,1,0,0,0,0
2,1,1,0.3104477611940298,2,1,0.2112676056338028,0.0900300023078698,1,2,1,1,0
0,0,0,0.0218905472636815,0,0,0.056338028169014,0.0101661666282021,1,0,0,1,0
2,1,1,0.2134328358208955,2,2,0.2535211267605634,0.0797657512116316,0,1,1,1,0
2,1,1,0.3606965174129353,1,2,0.1267605633802817,0.0633971843987999,2,2,1,1,0
0,1,2,0.9288557213930348,2,1,1.0,0.922449803831064,2,1,1,1,0
2,0,1,0.3711442786069651,2,2,0.1267605633802817,0.0614470343872605,1,1,1,0,0
1,1,0,0.0228855721393034,0,0,0.1408450704225352,0.0191726286637433,1,0,1,0,0
1,0,1,0.436318407960199,1,1,0.2253521126760563,0.1243768751442419,2,2,1,0,0
2,0,2,0.8582089552238806,1,2,0.4929577464788732,0.4230498499884606,2,2,1,0,0
2,1,2,0.8313432835820894,2,2,0.2253521126760563,0.2000519270713132,1,1,1,1,0
1,0,2,0.918905472636816,1,1,0.9154929577464788,0.8299157627509809,2,1,1,0,0
1,0,1,0.6631840796019901,1,1,0.8450704225352113,0.6053196399723055,1,1,0,0,0
2,1,2,0.745771144278607,2,2,0.295774647887324,0.2467689822294023,1,1,1,1,0
2,1,1,0.0611940298507462,2,2,0.0,0.0006462035541195,0,2,1,1,0
2,1,2,0.5203980099502488,2,2,0.0704225352112676,0.0479056081237018,1,2,0,1,0
0,0,1,0.664179104477612,1,1,0.943661971830986,0.6449284560350796,1,1,1,0,0
2,0,2,0.672139303482587,2,1,0.7183098591549296,0.5094045695822755,1,1,0,0,0
2,0,2,0.7248756218905472,2,1,0.1267605633802817,0.1091103161781675,1,2,1,1,0
0,0,0,0.0184079601990049,0,0,1.0,0.1664031848603738,1,0,0,0,0
1,0,0,0.017910447761194,0,0,0.647887323943662,0.1076332794830371,1,0,0,0,0
1,0,1,0.5626865671641791,1,2,0.323943661971831,0.2079852296330487,2,2,0,0,0
1,1,0,0.0651741293532338,0,0,0.9014084507042254,0.1825698130625433,2,0,0,1,0
2,1,2,0.8218905472636816,2,1,0.0422535211267605,0.0439014539579967,2,2,1,1,0
2,1,2,0.8641791044776118,2,1,0.4647887323943662,0.4172628663743365,1,1,1,1,0
0,1,0,0.0213930348258706,0,0,0.1830985915492957,0.0315716593584121,1,0,0,0,0
1,0,0,0.017412935323383,0,0,0.1690140845070422,0.0230498499884606,1,0,0,0,0
0,0,1,0.6084577114427862,2,1,0.9014084507042254,0.5830948534502653,2,1,1,0,0
1,0,1,0.3875621890547264,1,1,0.3098591549295775,0.162075928917609,1,2,0,0,0
0,1,1,0.4014925373134328,1,2,0.7605633802816901,0.3519270713131779,1,1,0,0,0
0,1,2,0.7616915422885572,2,2,0.676056338028169,0.5391010846988229,1,1,1,0,0
1,1,2,0.8383084577114427,2,2,0.8309859154929577,0.7083775675051928,2,1,0,0,0
1,0,0,0.0208955223880596,0,0,0.9577464788732396,0.1643030233094853,1,0,1,0,0
2,1,2,0.6631840796019901,2,2,0.5492957746478874,0.3865970459266097,2,2,1,1,0
0,1,1,0.5069651741293533,1,1,0.9295774647887324,0.5369086083544887,1,1,1,0,0
0,0,0,0.0258706467661691,0,0,0.1690140845070422,0.0292580198476805,1,0,0,0,0
2,0,2,0.6990049751243781,2,2,0.5633802816901409,0.4184456496653589,2,1,1,1,0
2,1,1,0.1666666666666666,1,2,0.0422535211267605,0.0134952688668359,0,2,0,1,0
2,0,1,0.3671641791044776,1,1,0.323943661971831,0.1501327025155781,1,2,0,0,0
2,1,1,0.3253731343283582,2,2,0.056338028169014,0.0243018693745672,0,1,1,1,0
2,1,1,0.4552238805970149,2,2,0.056338028169014,0.0405550426955919,2,1,1,1,0
0,0,1,0.6164179104477612,1,1,1.0,0.6572120932379414,2,1,0,0,0
2,1,1,0.308955223880597,2,2,0.323943661971831,0.1401396261250865,1,2,1,1,0
0,1,1,0.6577114427860695,1,1,0.5774647887323944,0.4099699976921301,2,2,0,0,0
2,1,0,0.017910447761194,0,0,0.0422535211267605,0.0074428802215555,1,0,0,1,0
1,1,2,0.9845771144278608,1,1,0.943661971830986,0.9251269328409878,2,1,1,1,0
1,0,0,0.0184079601990049,0,0,0.4507042253521127,0.064689591507039,1,0,0,0,0
0,1,2,0.9124378109452737,2,1,0.9577464788732396,0.878773367182091,2,1,1,0,0
2,1,2,0.7611940298507462,2,2,0.5211267605633804,0.419363027925225,2,2,0,1,0
2,0,2,0.6144278606965173,2,1,0.028169014084507,0.0256750519270713,1,1,1,0,0
0,0,1,0.6109452736318408,2,1,0.6619718309859155,0.4444380336948996,2,1,0,0,0
0,1,0,0.0691542288557213,0,0,0.1971830985915492,0.0425917378259866,2,0,0,0,0
1,1,0,0.0164179104477611,0,0,0.3380281690140845,0.0587006692822524,1,0,0,1,0
2,1,1,0.2641791044776119,1,2,0.6619718309859155,0.2406819755365797,0,1,1,1,0
2,1,0,0.0203980099502487,0,0,0.0,0.0001730902377105,1,0,0,1,0
2,1,0,0.0094527363184079,0,0,0.0,4.6157396722824526e-05,1,0,0,1,0
1,1,2,0.6149253731343283,2,2,0.5070422535211268,0.3462150934687283,1,1,0,1,0
1,1,2,0.8865671641791043,2,1,0.9154929577464788,0.8115797369028387,2,1,1,0,0
1,1,1,0.2945273631840796,1,2,0.352112676056338,0.1352065543503346,0,1,0,0,0
1,1,1,0.5228855721393034,1,1,0.8732394366197184,0.5111931687052851,1,1,0,0,0
2,1,1,0.4064676616915422,1,2,0.2394366197183098,0.1144991922455573,1,2,1,0,0
0,1,0,0.072636815920398,0,0,0.8873239436619719,0.1957246711285483,2,0,0,0,0
2,0,0,0.0199004975124378,0,0,0.3802816901408451,0.0596065081929379,1,0,0,1,0
2,1,2,0.5701492537313433,2,2,0.0,0.0065485806600507,1,2,0,1,0
1,1,2,0.7666666666666666,2,2,0.9154929577464788,0.7217401338564504,2,1,0,0,0
2,1,2,0.5174129353233831,2,2,0.0,0.0059369951534733,1,2,1,1,0
2,1,1,0.3189054726368159,2,1,0.2394366197183098,0.1026944380336949,1,2,1,0,0
0,0,0,0.0109452736318408,0,0,0.1549295774647887,0.0223286406646665,1,0,0,1,0
2,1,0,0.0671641791044776,0,0,0.1549295774647887,0.0343180244634202,2,0,0,1,0
0,0,0,0.0203980099502487,0,0,0.7605633802816901,0.1223459496884375,1,0,0,0,0
2,1,2,0.5681592039800994,2,2,0.0845070422535211,0.0629875375028848,2,2,1,1,0
0,0,1,0.6940298507462687,1,1,0.943661971830986,0.708873759519963,2,1,0,0,0
2,1,1,0.254228855721393,2,2,0.676056338028169,0.2408550657742903,1,2,0,1,0
1,1,1,0.435820895522388,1,2,0.5492957746478874,0.287647126702054,0,1,0,1,0
